datetime,symbol,open,high,low,close,volume
2015-07-08 10:30:00,NASDAQ:QQQ,107.2,107.33,105.8942,106.09,39691475.0
2015-07-09 10:30:00,NASDAQ:QQQ,107.5,107.5955,106.02,106.03,28381041.0
2015-07-10 10:30:00,NASDAQ:QQQ,107.44,108.05,107.05,107.65,26415825.0
2015-07-13 10:30:00,NASDAQ:QQQ,108.58,109.63,108.57,109.54,25780733.0
2015-07-14 10:30:00,NASDAQ:QQQ,109.69,110.56,109.63,110.26,21977167.0
2015-07-15 10:30:00,NASDAQ:QQQ,110.47,110.81,110.07,110.38,28631537.0
2015-07-16 10:30:00,NASDAQ:QQQ,111.29,111.96,111.07,111.94,29838948.0
2015-07-17 10:30:00,NASDAQ:QQQ,112.84,113.59,112.65,113.59,35926804.0
2015-07-20 10:30:00,NASDAQ:QQQ,113.83,114.39,113.48,113.98,26539045.0
2015-07-21 10:30:00,NASDAQ:QQQ,114.02,114.2,113.58,113.91,35468865.0
2015-07-22 10:30:00,NASDAQ:QQQ,112.17,113.169,112.165,112.62,35574962.0
2015-07-23 10:30:00,NASDAQ:QQQ,112.73,113.1,111.91,112.2,25698255.0
2015-07-24 10:30:00,NASDAQ:QQQ,112.8,113.003,110.93,111.1,30844714.0
2015-07-27 10:30:00,NASDAQ:QQQ,110.47,110.946,109.94,110.18,35994837.0
2015-07-28 10:30:00,NASDAQ:QQQ,110.67,111.35,109.785,111.13,33553494.0
2015-07-29 10:30:00,NASDAQ:QQQ,111.37,111.79,110.94,111.55,26714068.0
2015-07-30 10:30:00,NASDAQ:QQQ,111.29,112.2663,110.621,112.08,25438057.0
2015-07-31 10:30:00,NASDAQ:QQQ,112.43,112.49,111.72,111.95,22081731.0
2015-08-03 10:30:00,NASDAQ:QQQ,111.97,112.28,110.861,111.6,25001780.0
2015-08-04 10:30:00,NASDAQ:QQQ,111.55,111.745,110.93,111.39,22132319.0
2015-08-05 10:30:00,NASDAQ:QQQ,112.01,113.0,111.88,112.25,28989897.0
2015-08-06 10:30:00,NASDAQ:QQQ,112.35,112.5,109.95,110.45,42125401.0
2015-08-07 10:30:00,NASDAQ:QQQ,110.18,110.57,109.4,110.31,30006846.0
2015-08-10 10:30:00,NASDAQ:QQQ,111.01,111.81,111.0,111.57,21500780.0
2015-08-11 10:30:00,NASDAQ:QQQ,110.98,111.4101,109.53,110.14,36123270.0
2015-08-12 10:30:00,NASDAQ:QQQ,109.38,110.735,108.22,110.52,41888960.0
2015-08-13 10:30:00,NASDAQ:QQQ,110.63,111.16,110.1,110.34,22510520.0
2015-08-14 10:30:00,NASDAQ:QQQ,110.08,110.67,109.86,110.51,17924931.0
2015-08-17 10:30:00,NASDAQ:QQQ,110.24,111.46,109.96,111.43,21224913.0
2015-08-18 10:30:00,NASDAQ:QQQ,111.275,111.37,110.71,110.86,13984363.0
2015-08-19 10:30:00,NASDAQ:QQQ,110.52,111.105,109.49,110.13,42511384.0
2015-08-20 10:30:00,NASDAQ:QQQ,109.11,109.46,107.07,107.08,57747349.0
2015-08-21 10:30:00,NASDAQ:QQQ,105.57,106.47,102.4,102.4,97763445.0
2015-08-24 10:30:00,NASDAQ:QQQ,94.23,102.53,84.74,98.46,150829863.0
2015-08-25 10:30:00,NASDAQ:QQQ,102.07,102.74,98.01,98.09,75088278.0
2015-08-26 10:30:00,NASDAQ:QQQ,100.96,103.23,98.93,103.03,104103817.0
2015-08-27 10:30:00,NASDAQ:QQQ,104.52,105.71,103.2799,105.64,69377690.0
2015-08-28 10:30:00,NASDAQ:QQQ,105.08,106.0,104.85,105.62,49919628.0
2015-08-31 10:30:00,NASDAQ:QQQ,105.03,105.61,104.05,104.31,39549380.0
2015-09-01 10:30:00,NASDAQ:QQQ,101.71,103.29,100.63,101.05,73155538.0
2015-09-02 10:30:00,NASDAQ:QQQ,102.88,103.92,101.7,103.9,43963563.0
2015-09-03 10:30:00,NASDAQ:QQQ,104.31,105.02,103.1,103.39,45131794.0
2015-09-04 10:30:00,NASDAQ:QQQ,101.97,102.845,101.59,102.16,49379643.0
2015-09-08 10:30:00,NASDAQ:QQQ,104.12,105.165,103.69,105.04,37343527.0
2015-09-09 10:30:00,NASDAQ:QQQ,106.28,106.31,103.59,103.86,47146743.0
2015-09-10 10:30:00,NASDAQ:QQQ,103.74,105.68,103.62,104.99,47686714.0
2015-09-11 10:30:00,NASDAQ:QQQ,104.51,105.57,104.21,105.57,29106088.0
2015-09-14 10:30:00,NASDAQ:QQQ,105.96,105.98,104.85,105.25,19718804.0
2015-09-15 10:30:00,NASDAQ:QQQ,105.5,106.82,105.11,106.49,30020216.0
2015-09-16 10:30:00,NASDAQ:QQQ,106.51,107.19,106.14,107.09,31329146.0
2015-09-17 10:30:00,NASDAQ:QQQ,106.98,108.725,106.64,107.13,56139806.0
2015-09-18 10:30:00,NASDAQ:QQQ,105.23,106.6,105.17,105.35,48383995.0
2015-09-21 10:30:00,NASDAQ:QQQ,105.93,106.55,104.73,105.68,35772624.0
2015-09-22 10:30:00,NASDAQ:QQQ,104.06,104.4225,103.13,104.1,47359654.0
2015-09-23 10:30:00,NASDAQ:QQQ,104.38,104.66,103.64,104.18,21775134.0
2015-09-24 10:30:00,NASDAQ:QQQ,103.17,104.19,102.27,103.8,38284331.0
2015-09-25 10:30:00,NASDAQ:QQQ,104.91,105.01,102.28,102.92,44700006.0
2015-09-28 10:30:00,NASDAQ:QQQ,102.48,102.55,99.69,99.99,44077490.0
2015-09-29 10:30:00,NASDAQ:QQQ,100.24,101.26,98.75,99.47,49315527.0
2015-09-30 10:30:00,NASDAQ:QQQ,100.89,101.87,100.5,101.76,41411432.0
2015-10-01 10:30:00,NASDAQ:QQQ,101.94,102.23,100.59,102.22,39339134.0
2015-10-02 10:30:00,NASDAQ:QQQ,100.8,104.01,100.48,104.01,59370859.0
2015-10-05 10:30:00,NASDAQ:QQQ,104.78,105.78,104.55,105.5,32853533.0
2015-10-06 10:30:00,NASDAQ:QQQ,105.25,105.6,104.18,105.0,33051534.0
2015-10-07 10:30:00,NASDAQ:QQQ,105.66,105.86,104.29,105.63,37389334.0
2015-10-08 10:30:00,NASDAQ:QQQ,105.23,106.23,104.21,106.05,50188873.0
2015-10-09 10:30:00,NASDAQ:QQQ,106.1,106.73,105.81,106.53,23916227.0
